1.27563,3.92511
1.27573,3.92516
1.27583,3.9252
1.27592,3.92525
1.27602,3.9253
1.27612,3.92535
1.27621,3.9254
1.27631,3.92545
1.27641,3.9255
1.2765,3.92555
1.2766,3.92559
1.2767,3.92564
1.27679,3.92569
1.27689,3.92574
1.27699,3.92579
1.27708,3.92584
1.27718,3.92589
1.27728,3.92594
1.27737,3.92599
1.27747,3.92603
1.27757,3.92608
1.27766,3.92613
1.27776,3.92618
1.27786,3.92623
1.27795,3.92628
1.27805,3.92633
1.27815,3.92638
1.27824,3.92643
1.27834,3.92647
1.27844,3.92652
1.27854,3.92657
1.27863,3.92662
1.27873,3.92667
1.27883,3.92672
1.27892,3.92677
1.27902,3.92682
1.27912,3.92687
1.27921,3.92692
1.27931,3.92696
1.27941,3.92701
1.27951,3.92706
1.2796,3.92711
1.2797,3.92716
1.2798,3.92721
1.27989,3.92726
1.27999,3.92731
1.28009,3.92736
1.28019,3.92741
1.28028,3.92746
1.28038,3.9275
1.28048,3.92755
1.28057,3.9276
1.28067,3.92765
1.28077,3.9277
1.28087,3.92775
1.28096,3.9278
1.28106,3.92785
1.28116,3.9279
1.28126,3.92795
1.28135,3.928
1.28145,3.92805
1.28155,3.9281
1.28165,3.92814
1.28174,3.92819
1.28184,3.92824
1.28194,3.92829
1.28204,3.92834
1.28213,3.92839
1.28223,3.92844
1.28233,3.92849
1.28243,3.92854
1.28252,3.92859
1.28262,3.92864
1.28272,3.92869
1.28282,3.92874
1.28291,3.92879
1.28301,3.92884
1.28311,3.92889
1.28321,3.92893
1.2833,3.92898
1.2834,3.92903
1.2835,3.92908
1.2836,3.92913
1.2837,3.92918
1.28379,3.92923
1.28389,3.92928
1.28399,3.92933
1.28409,3.92938
1.28418,3.92943
1.28428,3.92948
1.28438,3.92953
1.28448,3.92958
1.28458,3.92963
1.28467,3.92968
1.28477,3.92973
1.28487,3.92978
1.28497,3.92983
1.28506,3.92988
1.28516,3.92993
1.28526,3.92997
1.28536,3.93002
1.28546,3.93007
1.28555,3.93012
1.28565,3.93017
1.28575,3.93022
1.28585,3.93027
1.28595,3.93032
1.28605,3.93037
1.28614,3.93042
1.28624,3.93047
1.28634,3.93052
1.28644,3.93057
1.28654,3.93062
1.28663,3.93067
1.28673,3.93072
1.28683,3.93077
1.28693,3.93082
1.28703,3.93087
1.28713,3.93092
1.28722,3.93097
1.28732,3.93102
1.28742,3.93107
1.28752,3.93112
1.28762,3.93117
1.28772,3.93122
1.28781,3.93127
1.28791,3.93132
1.28801,3.93137
1.28811,3.93142
1.28821,3.93147
1.28831,3.93152
1.2884,3.93157
1.2885,3.93162
1.2886,3.93167
1.2887,3.93172
1.2888,3.93177
1.2889,3.93182
1.289,3.93187
1.28909,3.93192
1.28919,3.93197
1.28929,3.93202
1.28939,3.93207
1.28949,3.93212
1.28959,3.93217
1.28969,3.93222
1.28978,3.93227
1.28988,3.93232
1.28998,3.93237
1.29008,3.93242
1.29018,3.93247
1.29028,3.93252
1.29038,3.93257
1.29048,3.93262
1.29057,3.93267
1.29067,3.93272
1.29077,3.93277
1.29087,3.93282
1.29097,3.93287
1.29107,3.93292
1.29117,3.93297
1.29127,3.93302
1.29137,3.93307
1.29146,3.93312
1.29156,3.93317
1.29166,3.93322
1.29176,3.93327
1.29186,3.93332
1.29196,3.93337
1.29206,3.93342
1.29216,3.93347
1.29226,3.93352
1.29236,3.93357
1.29245,3.93363
1.29255,3.93368
1.29265,3.93373
1.29275,3.93378
1.29285,3.93383
1.29295,3.93388
1.29305,3.93393
1.29315,3.93398
1.29325,3.93403
1.29335,3.93408
1.29345,3.93413
1.29354,3.93418
1.29364,3.93423
1.29374,3.93428
1.29384,3.93433
1.29394,3.93438
1.29404,3.93443
1.29414,3.93448
1.29424,3.93453
1.29434,3.93458
1.29444,3.93463
1.29454,3.93468
1.29464,3.93474
1.29474,3.93479
1.29484,3.93484
1.29494,3.93489
1.29504,3.93494
1.29514,3.93499
1.29523,3.93504
1.29533,3.93509
1.29543,3.93514
1.29553,3.93519
1.29563,3.93524
1.29573,3.93529
1.29583,3.93534
1.29593,3.93539
1.29603,3.93544
1.29613,3.9355
1.29623,3.93555
1.29633,3.9356
1.29643,3.93565
1.29653,3.9357
1.29663,3.93575
1.29673,3.9358
1.29683,3.93585
1.29693,3.9359
1.29703,3.93595
1.29713,3.936
1.29723,3.93605
1.29733,3.9361
1.29743,3.93616
1.29753,3.93621
1.29763,3.93626
1.29773,3.93631
1.29783,3.93636
1.29793,3.93641
1.29803,3.93646
1.29813,3.93651
1.29823,3.93656
1.29833,3.93661
1.29843,3.93666
1.29853,3.93672
1.29863,3.93677
1.29873,3.93682
1.29883,3.93687
1.29893,3.93692
1.29903,3.93697
1.29913,3.93702
1.29923,3.93707
1.29933,3.93712
1.29943,3.93717
1.29953,3.93723
1.29963,3.93728
1.29973,3.93733
1.29983,3.93738
1.29993,3.93743
1.30003,3.93748
1.30013,3.93753
1.30023,3.93758
1.30033,3.93763
1.30043,3.93769
1.30053,3.93774
1.30063,3.93779
1.30073,3.93784
1.30083,3.93789
1.30093,3.93794
1.30103,3.93799
1.30113,3.93804
1.30123,3.9381
1.30133,3.93815
1.30143,3.9382
1.30153,3.93825
1.30163,3.9383
1.30174,3.93835
1.30184,3.9384
1.30194,3.93845
1.30204,3.93851
1.30214,3.93856
1.30224,3.93861
1.30234,3.93866
1.30244,3.93871
1.30254,3.93876
1.30264,3.93881
1.30274,3.93887
1.30284,3.93892
1.30294,3.93897
1.30304,3.93902
1.30314,3.93907
1.30324,3.93912
1.30335,3.93917
1.30345,3.93923
1.30355,3.93928
1.30365,3.93933
1.30375,3.93938
1.30385,3.93943
1.30395,3.93948
1.30405,3.93953
1.30415,3.93959
1.30425,3.93964
1.30435,3.93969
1.30446,3.93974
1.30456,3.93979
1.30466,3.93984
1.30476,3.9399
1.30486,3.93995
1.30496,3.94
1.30506,3.94005
1.30516,3.9401
1.30526,3.94015
1.30536,3.9402
1.30547,3.94026
1.30557,3.94031
1.30567,3.94036
1.30577,3.94041
1.30587,3.94046
1.30597,3.94051
1.30607,3.94057
1.30617,3.94062
1.30627,3.94067
1.30638,3.94072
1.30648,3.94077
1.30658,3.94083
1.30668,3.94088
1.30678,3.94093
1.30688,3.94098
1.30698,3.94103
1.30708,3.94108
1.30719,3.94114
1.30729,3.94119
1.30739,3.94124
1.30749,3.94129
1.30759,3.94134
1.30769,3.9414
1.30779,3.94145
1.3079,3.9415
1.308,3.94155
1.3081,3.9416
1.3082,3.94166
1.3083,3.94171
1.3084,3.94176
1.30851,3.94181
1.30861,3.94186
1.30871,3.94192
1.30881,3.94197
1.30891,3.94202
1.30901,3.94207
1.30911,3.94212
1.30922,3.94218
1.30932,3.94223
1.30942,3.94228
1.30952,3.94233
1.30962,3.94238
1.30972,3.94244
1.30983,3.94249
1.30993,3.94254
1.31003,3.94259
1.31013,3.94264
1.31023,3.9427
1.31034,3.94275
1.31044,3.9428
1.31054,3.94285
1.31064,3.9429
1.31074,3.94296
1.31085,3.94301
1.31095,3.94306
1.31105,3.94311
1.31115,3.94317
1.31125,3.94322
1.31136,3.94327
1.31146,3.94332
1.31156,3.94338
1.31166,3.94343
1.31176,3.94348
1.31187,3.94353
1.31197,3.94358
1.31207,3.94364
1.31217,3.94369
1.31227,3.94374
1.31238,3.94379
1.31248,3.94385
1.31258,3.9439
1.31268,3.94395
1.31278,3.944
1.31289,3.94406
1.31299,3.94411
1.31309,3.94416
1.31319,3.94421
1.3133,3.94427
1.3134,3.94432
1.3135,3.94437
1.3136,3.94442
1.31371,3.94448
1.31381,3.94453
1.31391,3.94458
1.31401,3.94463
1.31412,3.94469
1.31422,3.94474
1.31432,3.94479
1.31442,3.94484
1.31452,3.9449
1.31463,3.94495
1.31473,3.945
1.31483,3.94505
1.31494,3.94511
1.31504,3.94516
1.31514,3.94521
1.31524,3.94526
1.31535,3.94532
1.31545,3.94537
1.31555,3.94542
1.31565,3.94547
1.31576,3.94553
1.31586,3.94558
1.31596,3.94563
1.31606,3.94569
1.31617,3.94574
1.31627,3.94579
1.31637,3.94584
1.31648,3.9459
1.31658,3.94595
1.31668,3.946
1.31678,3.94606
1.31689,3.94611
1.31699,3.94616
1.31709,3.94621
1.3172,3.94627
1.3173,3.94632
1.3174,3.94637
1.3175,3.94643
1.31761,3.94648
1.31771,3.94653
1.31781,3.94658
1.31792,3.94664
1.31802,3.94669
1.31812,3.94674
1.31823,3.9468
1.31833,3.94685
1.31843,3.9469
1.31853,3.94695
1.31864,3.94701
1.31874,3.94706
1.31884,3.94711
1.31895,3.94717
1.31905,3.94722
1.31915,3.94727
1.31926,3.94733
1.31936,3.94738
1.31946,3.94743
1.31957,3.94749
1.31967,3.94754
1.31977,3.94759
1.31988,3.94764
1.31998,3.9477
1.32008,3.94775
1.32019,3.9478
1.32029,3.94786
1.32039,3.94791
1.3205,3.94796
1.3206,3.94802
1.3207,3.94807
1.32081,3.94812
1.32091,3.94818
1.32101,3.94823
1.32112,3.94828
1.32122,3.94834
1.32132,3.94839
1.32143,3.94844
1.32153,3.9485
1.32164,3.94855
1.32174,3.9486
1.32184,3.94866
1.32195,3.94871
1.32205,3.94876
1.32215,3.94882
1.32226,3.94887
1.32236,3.94892
1.32247,3.94898
1.32257,3.94903
1.32267,3.94908
1.32278,3.94914
1.32288,3.94919
1.32298,3.94924
1.32309,3.9493
1.32319,3.94935
1.3233,3.9494
1.3234,3.94946
1.3235,3.94951
1.32361,3.94956
1.32371,3.94962
1.32382,3.94967
1.32392,3.94973
1.32402,3.94978
1.32413,3.94983
1.32423,3.94989
1.32434,3.94994
1.32444,3.94999
1.32454,3.95005
1.32465,3.9501
1.32475,3.95015
1.32486,3.95021
1.32496,3.95026
1.32506,3.95032
1.32517,3.95037
1.32527,3.95042
1.32538,3.95048
1.32548,3.95053
1.32558,3.95058
1.32569,3.95064
1.32579,3.95069
1.3259,3.95074
1.326,3.9508
1.32611,3.95085
1.32621,3.95091
1.32631,3.95096
1.32642,3.95101
1.32652,3.95107
1.32663,3.95112
1.32673,3.95118
1.32684,3.95123
1.32694,3.95128
1.32705,3.95134
1.32715,3.95139
1.32725,3.95144
1.32736,3.9515
1.32746,3.95155
1.32757,3.95161
1.32767,3.95166
1.32778,3.95171
1.32788,3.95177
1.32799,3.95182
1.32809,3.95188
1.3282,3.95193
1.3283,3.95198
1.32841,3.95204
1.32851,3.95209
1.32861,3.95215
1.32872,3.9522
1.32882,3.95225
1.32893,3.95231
1.32903,3.95236
1.32914,3.95242
1.32924,3.95247
1.32935,3.95252
1.32945,3.95258
1.32956,3.95263
1.32966,3.95269
1.32977,3.95274
1.32987,3.9528
1.32998,3.95285
1.33008,3.9529
1.33019,3.95296
1.33029,3.95301
1.3304,3.95307
1.3305,3.95312
1.33061,3.95318
1.33071,3.95323
1.33082,3.95328
1.33092,3.95334
1.33103,3.95339
1.33113,3.95345
1.33124,3.9535
1.33134,3.95356
1.33145,3.95361
1.33155,3.95366
1.33166,3.95372
1.33176,3.95377
1.33187,3.95383
1.33197,3.95388
1.33208,3.95394
1.33218,3.95399
1.33229,3.95404
1.33239,3.9541
1.3325,3.95415
1.33261,3.95421
1.33271,3.95426
1.33282,3.95432
1.33292,3.95437
1.33303,3.95443
1.33313,3.95448
1.33324,3.95453
1.33334,3.95459
1.33345,3.95464
1.33355,3.9547
1.33366,3.95475
1.33377,3.95481
1.33387,3.95486
1.33398,3.95492
1.33408,3.95497
1.33419,3.95503
1.33429,3.95508
1.3344,3.95514
1.3345,3.95519
1.33461,3.95524
1.33472,3.9553
1.33482,3.95535
1.33493,3.95541
1.33503,3.95546
1.33514,3.95552
1.33524,3.95557
1.33535,3.95563
1.33546,3.95568
1.33556,3.95574
1.33567,3.95579
1.33577,3.95585
1.33588,3.9559
1.33598,3.95596
1.33609,3.95601
1.3362,3.95607
1.3363,3.95612
1.33641,3.95618
1.33651,3.95623
1.33662,3.95629
1.33673,3.95634
1.33683,3.9564
1.33694,3.95645
1.33704,3.9565
1.33715,3.95656
1.33726,3.95661
1.33736,3.95667
1.33747,3.95672
1.33757,3.95678
1.33768,3.95683
1.33779,3.95689
1.33789,3.95694
1.338,3.957
1.33811,3.95705
1.33821,3.95711
1.33832,3.95716
1.33842,3.95722
1.33853,3.95727
1.33864,3.95733
1.33874,3.95739
1.33885,3.95744
1.33896,3.9575
1.33906,3.95755
1.33917,3.95761
1.33928,3.95766
1.33938,3.95772
1.33949,3.95777
1.33959,3.95783
1.3397,3.95788
1.33981,3.95794
1.33991,3.95799
1.34002,3.95805
1.34013,3.9581
1.34023,3.95816
1.34034,3.95821
1.34045,3.95827
1.34055,3.95832
1.34066,3.95838
1.34077,3.95843
1.34087,3.95849
1.34098,3.95854
1.34109,3.9586
1.34119,3.95866
1.3413,3.95871
1.34141,3.95877
1.34151,3.95882
1.34162,3.95888
1.34173,3.95893
1.34183,3.95899
1.34194,3.95904
1.34205,3.9591
1.34215,3.95915
1.34226,3.95921
1.34237,3.95926
1.34247,3.95932
1.34258,3.95938
1.34269,3.95943
1.3428,3.95949
1.3429,3.95954
1.34301,3.9596
1.34312,3.95965
1.34322,3.95971
1.34333,3.95976
1.34344,3.95982
1.34354,3.95988
1.34365,3.95993
1.34376,3.95999
1.34387,3.96004
1.34397,3.9601
1.34408,3.96015
1.34419,3.96021
1.34429,3.96027
1.3444,3.96032
1.34451,3.96038
1.34462,3.96043
1.34472,3.96049
1.34483,3.96054
1.34494,3.9606
1.34505,3.96066
1.34515,3.96071
1.34526,3.96077
1.34537,3.96082
1.34547,3.96088
1.34558,3.96093
1.34569,3.96099
1.3458,3.96105
1.3459,3.9611
1.34601,3.96116
1.34612,3.96121
1.34623,3.96127
1.34633,3.96133
1.34644,3.96138
1.34655,3.96144
1.34666,3.96149
1.34676,3.96155
1.34687,3.96161
1.34698,3.96166
1.34709,3.96172
1.3472,3.96177
1.3473,3.96183
1.34741,3.96189
1.34752,3.96194
1.34763,3.962
1.34773,3.96205
1.34784,3.96211
1.34795,3.96217
1.34806,3.96222
1.34816,3.96228
1.34827,3.96233
1.34838,3.96239
1.34849,3.96245
1.3486,3.9625
1.3487,3.96256
1.34881,3.96261
1.34892,3.96267
1.34903,3.96273
1.34914,3.96278
1.34924,3.96284
1.34935,3.9629
1.34946,3.96295
1.34957,3.96301
1.34968,3.96306
1.34978,3.96312
1.34989,3.96318
1.35,3.96323
